Date,region,total_bags,small_bags,small_bags_percent
2015-02-15,Chicago,97651.22,92518.95,94.7442848128267
2015-02-08,Chicago,82336.09,78980.96,95.9250797554268
2015-02-01,Chicago,93077.9,89516.93,96.1742046178524
2015-01-25,Chicago,85220.93,75867.61,89.0246210643324
2015-01-18,Chicago,98865.72,95516.44,96.6122939275615
2015-01-11,Chicago,79298.64,74716.43,94.2215780749834
2015-01-04,Chicago,77539.48,72888.46,94.0017395009613
2015-12-27,CincinnatiDayton,50369.3,14050.64,27.8952457151479
2015-12-20,CincinnatiDayton,56245.76,12118.45,21.5455351656729
2015-12-13,CincinnatiDayton,75464.86,15835.2,20.9835412137517
2015-12-06,CincinnatiDayton,59144.0,13539.21,22.8919417016096
2015-11-29,CincinnatiDayton,38977.9,12785.15,32.8010231438841
2015-11-22,CincinnatiDayton,47140.21,13804.56,29.2840443434596
2015-11-15,CincinnatiDayton,56845.8,15733.89,27.6781925841487
2015-11-08,CincinnatiDayton,60246.26,12989.82,21.5612056250463
2015-11-01,CincinnatiDayton,71626.45,14831.2,20.7063172892137
2015-10-25,CincinnatiDayton,59603.9,12423.07,20.8427133123839
2015-10-18,CincinnatiDayton,43077.8,17414.57,40.4258574021886
2015-10-11,CincinnatiDayton,50536.17,16191.77,32.039962664365
2015-10-04,CincinnatiDayton,64105.72,16488.06,25.7201073476751
2015-09-27,CincinnatiDayton,49128.68,12344.28,25.1264230995011
2015-09-20,CincinnatiDayton,47094.76,12353.22,26.2305615316863
2015-09-13,CincinnatiDayton,56180.0,17271.72,30.7435386258455
2015-09-06,CincinnatiDayton,66632.12,19499.39,29.2642497342123
2015-08-30,CincinnatiDayton,63318.92,17804.54,28.1188308328695
2015-08-23,CincinnatiDayton,58589.27,15961.91,27.2437427535793
2015-08-16,CincinnatiDayton,63557.7,16806.65,26.4431374955356
2015-08-09,CincinnatiDayton,56136.97,19933.89,35.5093800039439
2015-08-02,CincinnatiDayton,51052.19,16179.92,31.6929009313802
2015-07-26,CincinnatiDayton,68917.85,24769.87,35.9411531265122
2015-07-19,CincinnatiDayton,58337.87,21470.67,36.8040005574424
2015-07-12,CincinnatiDayton,61781.42,23225.75,37.5934221000424
2015-07-05,CincinnatiDayton,71706.32,27500.3,38.3512917689821
2015-06-28,CincinnatiDayton,72823.95,34098.54,46.8232497687917
2015-06-21,CincinnatiDayton,65000.04,25431.9,39.1259759224764
2015-06-14,CincinnatiDayton,66485.56,30258.12,45.5108146791574
2015-06-07,CincinnatiDayton,63389.74,23651.85,37.3117952526702
2015-05-31,CincinnatiDayton,63377.28,20976.26,33.0974443838549
2015-05-24,CincinnatiDayton,55604.51,24486.78,44.0373991246394
2015-05-17,CincinnatiDayton,59491.63,18091.92,30.410866200842
2015-05-10,CincinnatiDayton,73034.51,22506.92,30.8168289210128
2015-05-03,CincinnatiDayton,57176.48,18315.96,32.0340811466533
2015-04-26,CincinnatiDayton,60583.96,21522.31,35.5247659611554
2015-04-19,CincinnatiDayton,60889.38,35196.33,57.8037253787114
2015-04-12,CincinnatiDayton,55624.64,38219.34,68.7093705235665
2015-04-05,CincinnatiDayton,51050.29,36567.48,71.6303080746456
2015-03-29,CincinnatiDayton,70724.27,46587.15,65.8715176558203
2015-03-22,CincinnatiDayton,48822.51,11317.29,23.1804755634235
2015-03-15,CincinnatiDayton,57836.43,19570.41,33.8375138299511
2015-03-08,CincinnatiDayton,64425.57,30834.06,47.8599723681141
2015-03-01,CincinnatiDayton,47259.72,14963.96,31.6632430323328
2015-02-22,CincinnatiDayton,41141.35,18685.14,45.4169345439564
2015-02-15,CincinnatiDayton,39617.86,21356.07,53.9051579262484
2015-02-08,CincinnatiDayton,37258.67,17773.67,47.7034472781771
2015-02-01,CincinnatiDayton,51829.32,15335.37,29.5882137755232
2015-01-25,CincinnatiDayton,46636.08,20650.03,44.2790860638373
2015-01-18,CincinnatiDayton,42403.04,24024.17,56.6567161222403
2015-01-11,CincinnatiDayton,43475.66,17035.73,39.1845230181669
2015-01-04,CincinnatiDayton,55083.44,17525.31,31.8159323382853
2015-12-27,Columbus,23071.78,15032.43,65.1550508890081
2015-12-20,Columbus,20266.48,11760.83,58.0309456797628
2015-12-13,Columbus,20165.81,14642.3,72.609530685849
2015-12-06,Columbus,18819.11,12451.6,66.1646592213978
2015-11-29,Columbus,17371.46,12106.21,69.6902275341278
2015-11-22,Columbus,18380.41,13855.13,75.3798745512206
2015-11-15,Columbus,23023.6,19594.87,85.1077589951181
2015-11-08,Columbus,25669.5,14899.79,58.044722335846
2015-11-01,Columbus,21489.11,14668.1,68.2582945501233
2015-10-25,Columbus,17089.46,11461.37,67.066893863235
2015-10-18,Columbus,23459.71,18601.8,79.2925402743683
2015-10-11,Columbus,23892.68,16946.85,70.9290460509244
2015-10-04,Columbus,19254.83,14952.36,77.6551130287829
2015-09-27,Columbus,18440.24,10970.85,59.4940738298417
2015-09-20,Columbus,21237.4,12029.73,56.6440807255125
2015-09-13,Columbus,24698.19,17099.64,69.2343851917894
2015-09-06,Columbus,21787.18,16533.98,75.8885730048588
2015-08-30,Columbus,24775.19,16928.02,68.3264992115096
2015-08-23,Columbus,20871.64,14961.58,71.6837776044432
2015-08-16,Columbus,23949.07,15230.44,63.5951208126245
2015-08-09,Columbus,29968.97,20668.0,68.964665785978
2015-08-02,Columbus,23215.97,17997.33,77.5213355289484
2015-07-26,Columbus,28990.45,23981.05,82.7205165839095
2015-07-19,Columbus,26449.59,21845.65,82.5935298051879
2015-07-12,Columbus,25544.6,22605.91,88.4958464802737
2015-07-05,Columbus,30288.91,24909.93,82.2410908811179
2015-06-28,Columbus,35543.34,29338.02,82.5415394276396
2015-06-21,Columbus,31938.32,24969.38,78.1800044585939
2015-06-14,Columbus,34656.36,27204.22,78.4970493150464
2015-06-07,Columbus,33480.24,23654.01,70.6506584182192
2015-05-31,Columbus,27507.96,21434.49,77.9210453992226
2015-05-24,Columbus,34792.89,22680.26,65.186479191582
2015-05-17,Columbus,21611.56,15997.43,74.022560148365
2015-05-10,Columbus,27215.37,23689.19,87.043424359103
2015-05-03,Columbus,27235.65,16302.79,59.8582739901563
2015-04-26,Columbus,28635.3,22384.1,78.169601855053
2015-04-19,Columbus,25870.22,20819.2,80.4755429215523
2015-04-12,Columbus,24861.81,23837.01,95.8780153174688
2015-04-05,Columbus,18571.52,17853.07,96.1314421221311
2015-03-29,Columbus,32728.88,31416.0,95.9886192255891
2015-03-22,Columbus,16321.19,9158.76,56.1157611669247
2015-03-15,Columbus,22629.45,18487.57,81.6969480035971
2015-03-08,Columbus,36170.41,29553.3,81.7057368163645
2015-03-01,Columbus,19375.08,13297.29,68.6308908143863
2015-02-22,Columbus,21411.43,18266.69,85.3127978841208
2015-02-15,Columbus,24561.91,22104.1,89.9934084930692
2015-02-08,Columbus,20393.63,17859.26,87.5727371733232
2015-02-01,Columbus,23945.98,16360.12,68.3209457286776
2015-01-25,Columbus,23196.35,21117.47,91.0379003593238
2015-01-18,Columbus,27417.51,24386.64,88.9454950504258
2015-01-11,Columbus,18981.23,16400.27,86.4025671676704
2015-01-04,Columbus,18869.56,16518.15,87.5386071535319
2015-12-27,DallasFtWorth,164495.27,136560.04,83.0176089561724
2015-12-20,DallasFtWorth,139567.69,103511.91,74.1660981850455
2015-12-13,DallasFtWorth,122485.83,114978.22,93.8706297699905
2015-12-06,DallasFtWorth,119463.87,108772.12,91.0502229669941
2015-11-29,DallasFtWorth,110783.37,96799.4,87.3771938874941
2015-11-22,DallasFtWorth,115460.44,102317.99,88.6173567327476
2015-11-15,DallasFtWorth,124103.96,109552.23,88.2745643249418
2015-11-08,DallasFtWorth,103376.75,92853.6,89.820583448406
2015-11-01,DallasFtWorth,105901.09,98097.43,92.6311806611244
2015-10-25,DallasFtWorth,101822.75,96417.63,94.6916381653412
2015-10-18,DallasFtWorth,94315.01,87201.1,92.4572875515785
2015-10-11,DallasFtWorth,107867.59,101828.12,94.4010337117942
2015-10-04,DallasFtWorth,122784.54,107305.26,87.3931359762394
2015-09-27,DallasFtWorth,114293.5,101477.9,88.7871138778671
2015-09-20,DallasFtWorth,112113.8,99272.95,88.546592836921
2015-09-13,DallasFtWorth,144444.25,119755.29,82.9076200679501
2015-09-06,DallasFtWorth,129188.38,120588.01,93.3427681344096
2015-08-30,DallasFtWorth,110266.58,101093.6,91.681087778364
2015-08-23,DallasFtWorth,111144.33,102621.57,92.3318085591951
2015-08-16,DallasFtWorth,109684.37,100806.9,91.906349099694
2015-08-09,DallasFtWorth,109761.68,101618.63,92.5811540056603
2015-08-02,DallasFtWorth,103103.0,91893.62,89.1279788172992
2015-07-26,DallasFtWorth,116524.06,97727.08,83.8685847369204
2015-07-19,DallasFtWorth,133329.08,115942.32,86.9595140084969
2015-07-12,DallasFtWorth,107362.42,102573.93,95.5398825771625
2015-07-05,DallasFtWorth,145175.58,139670.52,96.2079986179494
2015-06-28,DallasFtWorth,133410.7,125900.09,94.3703091281284
2015-06-21,DallasFtWorth,143730.96,134708.23,93.7224867905982
2015-06-14,DallasFtWorth,134774.73,130578.16,96.8862337917501
2015-06-07,DallasFtWorth,133958.89,126849.55,94.6928942155313
2015-05-31,DallasFtWorth,112892.03,99456.4,88.0986904035652
2015-05-24,DallasFtWorth,101993.85,96860.23,94.9667357394588
2015-05-17,DallasFtWorth,96117.87,88480.13,92.0537773048862
2015-05-10,DallasFtWorth,115964.95,107302.84,92.5304068168873
2015-05-03,DallasFtWorth,111724.32,104797.33,93.7999264618482
2015-04-26,DallasFtWorth,102359.29,91505.88,89.3967513842662
2015-04-19,DallasFtWorth,102270.38,89209.96,87.2295184588148
2015-04-12,DallasFtWorth,94370.85,85100.44,90.1766170379943
2015-04-05,DallasFtWorth,120093.08,105522.18,87.8669945012652
2015-03-29,DallasFtWorth,109584.41,95894.64,87.5075569599727
2015-03-22,DallasFtWorth,98562.51,88559.01,89.8506034393808
2015-03-15,DallasFtWorth,102495.19,90708.11,88.4998700914648
2015-03-08,DallasFtWorth,111142.58,97450.44,87.6805631109157
2015-03-01,DallasFtWorth,107972.3,95284.48,88.2490046058109
2015-02-22,DallasFtWorth,102738.51,85321.83,83.0475641509693
2015-02-15,DallasFtWorth,82586.46,67518.45,81.7548663546058
2015-02-08,DallasFtWorth,80177.93,67959.08,84.7603324256438
2015-02-01,DallasFtWorth,90804.99,79314.06,87.3454861896907
2015-01-25,DallasFtWorth,78188.26,60158.3,76.9403232659225
2015-01-18,DallasFtWorth,74805.23,62375.69,83.3841296925362
2015-01-11,DallasFtWorth,87684.88,67857.83,77.3882908889195
2015-01-04,DallasFtWorth,89330.21,54563.33,61.0804900156397
2015-12-27,Denver,266590.08,38620.02,14.48666807107
2015-12-20,Denver,202799.96,34993.02,17.2549442317444
2015-12-13,Denver,294366.5,34244.4,11.6332531045482
2015-12-06,Denver,340033.61,35086.04,10.3184035248751
2015-11-29,Denver,149739.49,31920.41,21.317295791511
2015-11-22,Denver,282805.93,31358.6,11.0883813504194
2015-11-15,Denver,378320.36,36279.71,9.58967949808464
2015-11-08,Denver,209920.36,39635.83,18.8813652949147
2015-11-01,Denver,237105.47,41633.91,17.5592364022644
2015-10-25,Denver,223824.71,39914.62,17.8329818901586
2015-10-18,Denver,239193.51,41688.37,17.4287212056882
2015-10-11,Denver,216495.03,40462.27,18.6896992508327
2015-10-04,Denver,184827.7,41345.58,22.3697963021776
2015-09-27,Denver,173509.24,43108.21,24.8449073951335
2015-09-20,Denver,187898.66,40644.98,21.6313304203447
2015-09-13,Denver,149626.22,47733.95,31.9021291856467
2015-09-06,Denver,151435.78,47833.83,31.5868746474578
2015-08-30,Denver,161467.42,43991.55,27.2448460500577
2015-08-23,Denver,123397.31,45407.51,36.7978118809883
2015-08-16,Denver,123499.57,46710.57,37.8224555761611
2015-08-09,Denver,136451.77,46596.12,34.1484174225076
2015-08-02,Denver,134187.27,45644.8,34.0157453087763
2015-07-26,Denver,162596.91,58753.1,36.1342045184008
2015-07-19,Denver,208462.46,68585.03,32.900422454959
2015-07-12,Denver,169338.72,66816.09,39.4570656964928
2015-07-05,Denver,142805.6,88349.57,61.8670206210401
2015-06-28,Denver,153136.3,93206.17,60.8648439331498
2015-06-21,Denver,128296.93,83581.46,65.1468901087501
2015-06-14,Denver,129731.23,79508.59,61.2871626978331
2015-06-07,Denver,158078.11,70061.87,44.3210448303057
2015-05-31,Denver,88434.22,52816.05,59.7235436689553
2015-05-24,Denver,70664.14,50060.32,70.8426084291127
2015-05-17,Denver,113999.04,50687.72,44.4632867083793
2015-05-10,Denver,115631.98,49343.56,42.6729352900469
2015-05-03,Denver,97967.31,45163.77,46.1008575207383
2015-04-26,Denver,72694.91,44469.33,61.1725497699908
2015-04-19,Denver,116877.94,44279.02,37.884839517192
2015-04-12,Denver,98979.25,42716.25,43.1567727579265
2015-04-05,Denver,86002.58,53589.8,62.3118515746853
2015-03-29,Denver,90116.63,55936.09,62.0707742843912
2015-03-22,Denver,82484.5,47368.3,57.4269105104595
2015-03-15,Denver,93526.66,50621.03,54.1247062602257
2015-03-08,Denver,102365.18,54092.42,52.8425974535482
2015-03-01,Denver,75911.22,38246.75,50.3835269674233
2015-02-22,Denver,156112.59,62564.22,40.0763448995369
2015-02-15,Denver,100261.58,80270.81,80.0613854279975
2015-02-08,Denver,141257.84,92800.41,65.6957589044261
2015-02-01,Denver,158602.93,90555.95,57.096013295593
2015-01-25,Denver,127364.97,74743.6,58.684581796706
2015-01-18,Denver,151308.9,77528.06,51.2382682049767
2015-01-11,Denver,122524.21,85793.27,70.0214839173417
2015-01-04,Denver,115559.9,67894.33,58.7524997858254
2015-12-27,Detroit,62067.48,48936.21,78.8435586558372
2015-12-20,Detroit,51805.83,40496.17,78.1691365624294
2015-12-13,Detroit,57504.44,48318.35,84.0254248193705
2015-12-06,Detroit,54242.79,30612.06,56.4352607968727
2015-11-29,Detroit,42282.8,31628.56,74.8024255725732
2015-11-22,Detroit,55653.33,47388.76,85.1499092686817
2015-11-15,Detroit,72836.93,65345.24,89.7144346967946
2015-11-08,Detroit,53703.17,30614.89,57.0076030893521
2015-11-01,Detroit,56532.65,35176.99,62.2242014128119
2015-10-25,Detroit,42762.15,30131.74,70.4635758492031
2015-10-18,Detroit,70322.58,63143.78,89.7916145852442
2015-10-11,Detroit,73877.49,68721.34,93.0206751745356
2015-10-04,Detroit,54175.41,40779.28,75.2726744476876
2015-09-27,Detroit,46419.67,33816.62,72.8497639039657
2015-09-20,Detroit,60966.23,38180.88,62.6262768749191
2015-09-13,Detroit,70173.13,51456.91,73.3285090746273
2015-09-06,Detroit,61933.21,49676.97,80.2105526259659
2015-08-30,Detroit,68937.09,52515.07,76.1782517944984
2015-08-23,Detroit,55181.73,45741.01,82.8915838629923
2015-08-16,Detroit,74575.51,53326.63,71.5068928123991
2015-08-09,Detroit,67447.96,54938.34,81.4529305259937
2015-08-02,Detroit,72591.34,63454.14,87.4128236233138
2015-07-26,Detroit,105548.2,98037.18,92.8838009553929
2015-07-19,Detroit,73481.26,61402.16,83.5616591223395
2015-07-12,Detroit,82776.4,76701.28,92.6608067033599
2015-07-05,Detroit,74583.1,66416.56,89.050414906326
2015-06-28,Detroit,115728.27,111301.27,96.1746598303077
2015-06-21,Detroit,82434.57,70155.32,85.1042469197086
2015-06-14,Detroit,86444.91,80661.4,93.3096002991963
2015-06-07,Detroit,76377.86,61921.23,81.0722243330724
2015-05-31,Detroit,80020.07,74758.21,93.4243246725478
2015-05-24,Detroit,98619.41,94585.49,95.909608463486
2015-05-17,Detroit,65900.89,53494.15,81.1736381708957
2015-05-10,Detroit,91797.23,87986.35,95.8485893310724
2015-05-03,Detroit,66858.29,60634.57,90.6911768159192
2015-04-26,Detroit,100217.05,93903.26,93.6998844009078
2015-04-19,Detroit,81262.16,68265.07,84.005975228815
2015-04-12,Detroit,107068.62,101770.1,95.0512858015729
2015-04-05,Detroit,69389.45,65997.82,95.1121820392005
2015-03-29,Detroit,116730.39,113016.39,96.8183092680492
2015-03-22,Detroit,63171.07,44419.39,70.3160323230238
2015-03-15,Detroit,67078.32,62158.56,92.6656481557678
2015-03-08,Detroit,104569.21,99704.49,95.3478466558177
2015-03-01,Detroit,69072.83,50732.68,73.4480981885352
2015-02-22,Detroit,70506.75,66789.41,94.7276821013591
2015-02-15,Detroit,82193.26,78474.19,95.4752129310846
2015-02-08,Detroit,61772.96,57777.05,93.5312958938668
2015-02-01,Detroit,70681.78,54003.36,76.4035087967507
2015-01-25,Detroit,73764.25,69311.52,93.9635663617538
2015-01-18,Detroit,94985.22,92319.38,97.1934159861924
2015-01-11,Detroit,56696.63,48639.13,85.7883969470496
2015-01-04,Detroit,56132.13,46679.86,83.1606782069378
2015-12-27,GrandRapids,37856.64,30738.09,81.1960332454227
2015-12-20,GrandRapids,35160.73,30547.62,86.8799367931212
2015-12-13,GrandRapids,40989.06,38257.02,93.3347093102404
2015-12-06,GrandRapids,32057.78,26570.4,82.8828446636043
2015-11-29,GrandRapids,30728.58,27835.71,90.5857348435886
2015-11-22,GrandRapids,36725.69,33606.78,91.5075523427878
2015-11-15,GrandRapids,48756.23,47301.23,97.015765985188
2015-11-08,GrandRapids,36853.5,34956.27,94.8519679270625
2015-11-01,GrandRapids,45973.75,43392.69,94.385796242421
2015-10-25,GrandRapids,35155.6,30487.72,86.7222291754372
2015-10-18,GrandRapids,45134.39,40257.54,89.1948246115656
2015-10-11,GrandRapids,39487.65,21799.3,55.2053616763722
2015-10-04,GrandRapids,36660.84,29446.94,80.3226003550383
2015-09-27,GrandRapids,34572.59,28888.74,83.5596638840191
2015-09-20,GrandRapids,53745.61,51686.05,96.167947484455
2015-09-13,GrandRapids,51809.03,43865.37,84.6674218760706
2015-09-06,GrandRapids,48654.83,45108.48,92.7112066777337
2015-08-30,GrandRapids,53915.89,48562.08,90.0700702520166
2015-08-23,GrandRapids,45548.13,40204.96,88.269178119936
2015-08-16,GrandRapids,65762.77,55316.85,84.1157542481863
2015-08-09,GrandRapids,52956.51,49559.83,93.5859066241337
2015-08-02,GrandRapids,59731.09,55048.69,92.1608663093207
2015-07-26,GrandRapids,74652.44,69267.05,92.786049591949
2015-07-19,GrandRapids,61454.75,52697.22,85.749628791916
2015-07-12,GrandRapids,72569.86,66368.31,91.4543723799384
2015-07-05,GrandRapids,55789.84,44032.97,78.9265034637131
2015-06-28,GrandRapids,87927.29,80548.8,91.6084187287019
2015-06-21,GrandRapids,62515.24,53623.47,85.7766362250229
2015-06-14,GrandRapids,71614.68,67207.35,93.845772961633
2015-06-07,GrandRapids,61035.0,55432.55,90.8209224215614
2015-05-31,GrandRapids,67038.66,64208.38,95.7781375701722
2015-05-24,GrandRapids,73748.18,69048.81,93.627815628806
2015-05-17,GrandRapids,56626.26,52456.3,92.6359960908596
2015-05-10,GrandRapids,63493.67,59129.49,93.126590414446
2015-05-03,GrandRapids,48803.19,46862.74,96.0239279440545
2015-04-26,GrandRapids,73116.36,68758.56,94.0399111771975
2015-04-19,GrandRapids,72777.59,68697.84,94.3942221774588
2015-04-12,GrandRapids,72097.04,68693.55,95.2792930195193
2015-04-05,GrandRapids,55701.88,50462.56,90.5939979045591
2015-03-29,GrandRapids,81048.91,75725.67,93.4320646631768
2015-03-22,GrandRapids,59636.74,57118.41,95.7772171986598
2015-03-15,GrandRapids,48607.19,45347.61,93.2940373636081
2015-03-08,GrandRapids,72556.48,69329.04,95.5518239032544
2015-03-01,GrandRapids,54083.87,47217.11,87.3034973273917
2015-02-22,GrandRapids,52872.75,48858.06,92.4068825623785
2015-02-15,GrandRapids,63861.7,57601.99,90.1980216624362
2015-02-08,GrandRapids,52496.61,48150.41,91.7209892219707
2015-02-01,GrandRapids,48422.82,43899.75,90.6592181124519
2015-01-25,GrandRapids,58722.91,54053.21,92.047907707571
2015-01-18,GrandRapids,64385.9,60381.95,93.7813247931612
2015-01-11,GrandRapids,42379.3,39193.44,92.482509149514
2015-01-04,GrandRapids,45921.57,43899.46,95.596600900187
2015-12-27,GreatLakes,577490.5,400003.8,69.2658667112273
2015-12-20,GreatLakes,542059.05,358218.65,66.0848020155738
2015-12-13,GreatLakes,574072.01,409909.7,71.403881892796
2015-12-06,GreatLakes,500758.99,325850.0,65.0712231846302
2015-11-29,GreatLakes,431502.68,328369.47,76.0990569050463
2015-11-22,GreatLakes,501609.21,391454.61,78.0397572843609
2015-11-15,GreatLakes,580587.77,465154.46,80.1178536709445
2015-11-08,GreatLakes,554939.6,365002.12,65.773305779584
2015-11-01,GreatLakes,578565.03,399665.31,69.078718774275
2015-10-25,GreatLakes,496812.93,335249.25,67.4799768194439
2015-10-18,GreatLakes,535275.88,419558.97,78.3818187361627
2015-10-11,GreatLakes,539608.87,384772.59,71.3058312032566
2015-10-04,GreatLakes,504171.61,354840.13,70.3808233073655
2015-09-27,GreatLakes,476539.59,327299.75,68.6825936120019
2015-09-20,GreatLakes,570423.23,406010.16,71.1770030824306
2015-09-13,GreatLakes,634481.27,448051.74,70.6170160074229
2015-09-06,GreatLakes,614942.66,468148.29,76.1287710955034
